Rank : Firefighter/Paramedic,Classification : Career,Cause Of Death : Smoke,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Training,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Unknown
Rank : Assistant Fire Chief,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Unknown
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Lieutenant,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Disorientation,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Fire Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Inspector,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Response,Activity : Pump Operations
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Engineer,Classification : Career,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter - Chief Driver,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Engineer,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Fire Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : In-Station Duties
Rank : Forest Ranger 1,Classification : Wildland Full-Time,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter/Paramedic,Classification : Career,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Standby
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Chief Driver,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Other,Nature Of Death : Other,Duty : Training,Activity : Other
Rank : Firefighter/Paramedic,Classification : Career,Cause Of Death : Smoke,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Deputy Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Vice President,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : On-Duty,Activity : Other
Rank : Assistant Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Incident Command
Rank : Inmate Firefighter,Classification : Wildland Part-Time,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Passenger
Rank : Firefighter,Classification : Part-Time (Paid),Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Training,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Ventilation
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Unknown
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Driver/Operator,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Fire Apparatus Operator,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Fitness Activity
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Pump Operations
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Training,Activity : Other
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Pump Operations
Rank : Lieutentant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter/Paramedic,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Firefighter/Paramedic,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Driver
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Battalion Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Return,Activity : Personal Vehicle Driver/Passenger
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Airman First Class,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Training,Activity : Unknown
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Return,Activity : Other
Rank : Forest Ranger Technician III,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Emergency,Activity : Search and Rescue
Rank : Firefighter/Paramedic,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Captain,Classification : Wildland Full-Time,Cause Of Death : Exposure,Nature Of Death : Other,Duty : On-Duty,Activity : Not on Scene
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefigher,Classification : Career,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Support
Rank : Ex-Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Exposure,Nature Of Death : Other,Duty : On-Scene Emergency,Activity : EMS/Patient Care
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : Training,Activity : Other
Rank : Second Assistant Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/Paramedic,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Acting Battalion Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Paid-on-Call,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Forest Ranger,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Other
Rank : Forest Ranger,Classification : Career,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Other
Rank : Fire Rescue Officer,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Fire Chief,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter III,Classification : Career,Cause Of Death : Exposure,Nature Of Death : Other,Duty : On-Scene Emergency,Activity : EMS/Patient Care
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Stress/Overexertion,Nature Of Death : Heat Exhaustion,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Salvage and Overhaul
Rank : Fire Police Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Wildland Full-Time,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Captain,Classification : Career,Cause Of Death : Smoke,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Other,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Trapped,Nature Of Death : Burns,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Ventilation
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Scene Safety
Rank : Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Incident Command
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Firefighter/EMT,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Scene Safety
Rank : Fire Police Officer,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Scene Safety
Rank : Fire Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Water Supply
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Fall,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Other
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Search and Rescue
Rank : Firefighter,Classification : Career,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Inmate Firefighter,Classification : Wildland Full-Time,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Other
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Pump Operations
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Support
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Personal Vehicle Driver/Passenger
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Water Supply
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Return,Activity : Vehicle Passenger
Rank : Firefighter/EMT,Classification : Paid-on-Call,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Captain,Classification : Career,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Other
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : In-Station Duties
Rank : Lieutenant/EMT,Classification : Volunteer,Cause Of Death : Collapse,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Incident Command
Rank : Senior Captain,Classification : Career,Cause Of Death : Other,Nature Of Death : Other,Duty : On-Scene Fire,Activity : Incident Command
Rank : Captain,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Emergency,Activity : Incident Command
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Training,Activity : Fitness Activity
Rank : Master Sergeant / Equipment Operator,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Career,Cause Of Death : Collapse,Nature Of Death : Suffocation,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Stroke,Duty : Response,Activity : Vehicle Driver
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Fire Police Captain,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Fire,Activity : Scene Safety
Rank : Captain,Classification : Wildland Contract,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : First Officer,Classification : Wildland Contract,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Firefighter/Fuels Technician,Classification : Wildland Full-Time,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : Response,Activity : Other
Rank : Firefighter,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Scene Emergency,Activity : Extrication
Rank : Senior Master Sergeant/Flight Engineer,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant Colonel/Evaluator Pilot,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Major/Navigator,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Major/Instructor Pilot,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Lieutenant/EMT,Classification : Volunteer,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : Response,Activity : Other
Rank : Lieutenant,Classification : Volunteer,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : Response,Activity : Vehicle Passenger
Rank : Fire Chief,Classification : Career,Cause Of Death : Vehicle Collision,Nature Of Death : Trauma,Duty : On-Duty,Activity : Vehicle Driver
Rank : Captain,Classification : Volunteer,Cause Of Death : Other,Nature Of Death : Suffocation,Duty : Training,Activity : Other
Rank : Firefighter,Classification : Wildland Part-Time,Cause Of Death : Impact,Nature Of Death : Trauma,Duty : On-Scene Fire,Activity : Advance Hose Lines/Fire Attack
Rank : Inmate Firefighter,Classification : Wildland Part-Time,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Captain,Classification : Career,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
Rank : Assistant Chief,Classification : Volunteer,Cause Of Death : Stress/Overexertion,Nature Of Death : Heart Attack,Duty : On-Duty,Activity : Other
